"","Mouse_ID","HI","HI_Level","Year","Date","Plate","Tested_by","Machine","Measurements","Ct_mean_ABI","Ct_1_Ep","Ct_1_Ep_Real_Pred","Ct_1_Ep_Real_Check","Ct_2_Ep","Ct_2_Ep_Real_Pred","Ct_2_Ep_Real_Check","Ct_mean_Ep","Ct_Ep_Consistent","Ct_1_ABI","Ct_2_ABI","Ct_3_ABI","Ct_mean_1_ABI","Ct_4_ABI","Ct_5_ABI","Ct_6_ABI","Ct_mean_2_ABI","Ct_7_ABI","Ct_8_ABI","Ct_9_ABI","Ct_mean_3_ABI","Ct_mean","Consistent","StDev","Transect","Latitude","Longitude","Sex","Oocyst_Predict","Oocyst_Level","Oocyst_Predict.1"
"425","AA_0586",0.61,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.2125,14.0922,"M","0","OP = 0",4292821751815.77
"426","AA_0587",0.68,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.2125,14.0922,"F","0","OP = 0",4292821751815.77
"427","AA_0588",0.67,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.2125,14.0922,"M","0","OP = 0",4292821751815.77
"428","AA_0589",0.55,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,32.26,TRUE,FALSE,32.55,TRUE,FALSE,32.4,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4,NA,0.12,"HZ_BR",52.2125,14.0922,"M","1269","OP < 10^4",1269.42503393719
"429","AA_0590",0.71,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.2125,14.0922,"F","0","OP = 0",4292821751815.77
"430","AA_0591",0.61,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.2125,14.0922,"M","0","OP = 0",4292821751815.77
"431","AA_0592",0.88,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9456,14.1011,"F","0","OP = 0",4292821751815.77
"432","AA_0593",0.92,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.8169,14.0747,"F","0","OP = 0",4292821751815.77
"433","AA_0594",0.83,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0336,14.0806,"M","0","OP = 0",4292821751815.77
"434","AA_0595",0.84,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0336,14.0806,"M","0","OP = 0",4292821751815.77
"435","AA_0596",0.9,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9906,14.0744,"M","0","OP = 0",4292821751815.77
"436","AA_0597",0.81,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,22.55,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11.28,"HZ_BR",53.0336,14.0806,"F","0","OP = 0",4292821751815.77
"437","AA_0598",0.82,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0336,14.0806,"M","0","OP = 0",4292821751815.77
"438","AA_0599",0,"HI == 0",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.6308,12.4558,"M","0","OP = 0",4292821751815.77
"439","AA_0600",0.04,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.6308,12.4558,"F","0","OP = 0",4292821751815.77
"440","AA_0601",0.86,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,33.02,TRUE,FALSE,32.66,TRUE,FALSE,32.84,32.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.84,NA,0.15,"HZ_BR",53.0989,13.9631,"M","942","OP < 10^3",942.321373195092
"441","AA_0601",0.86,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,32.57,TRUE,FALSE,34.23,TRUE,FALSE,33.4,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,NA,0.68,"HZ_BR",53.0989,13.9631,"M","645","OP < 10^3",644.908244671014
"442","AA_0602",0,"HI == 0",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0689,13.0992,"M","0","OP = 0",4292821751815.77
"443","AA_0603",0,"HI == 0",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.6308,12.4558,"F","0","OP = 0",4292821751815.77
"444","AA_0604",0.2,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.2594,13.7306,"M","0","OP = 0",4292821751815.77
"445","AA_0605",0.82,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0336,14.0806,"M","0","OP = 0",4292821751815.77
"446","AA_0606",0.81,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0336,14.0806,"F","0","OP = 0",4292821751815.77
"447","AA_0607",0.75,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9906,14.0744,"M","0","OP = 0",4292821751815.77
"448","AA_0608",0.83,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9906,14.0744,"M","0","OP = 0",4292821751815.77
"449","AA_0609",0.16,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.2594,13.7306,"F","0","OP = 0",4292821751815.77
"450","AA_0610",0.7,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0336,14.0806,"F","0","OP = 0",4292821751815.77
"451","AA_0612",0.78,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0336,14.0806,"F","0","OP = 0",4292821751815.77
"452","AA_0613",0.04,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.6308,12.4558,"F","0","OP = 0",4292821751815.77
"453","AA_0614",0.04,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,19.14,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.57,"HZ_BR",52.6308,12.4558,"F","0","OP = 0",4292821751815.77
"454","AA_0615",0.04,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.6308,12.4558,"F","0","OP = 0",4292821751815.77
"455","AA_0616",0.17,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.2594,13.7306,"F","0","OP = 0",4292821751815.77
"456","AA_0617",0.65,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,37.09,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,18.55,"HZ_BR",53.0336,14.0806,"F","0","OP = 0",4292821751815.77
"457","AA_0618",0.18,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,5.08,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2.54,"HZ_BR",52.2594,13.7306,"F","0","OP = 0",4292821751815.77
"458","AA_0619",0.3,"HI < 0.5",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.2594,13.7306,"F","0","OP = 0",4292821751815.77
"459","AA_0620",0.16,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.2594,13.7306,"F","0","OP = 0",4292821751815.77
"460","AA_0621",0.72,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9767,14.0672,"F","0","OP = 0",4292821751815.77
"461","AA_0622",0,"HI == 0",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.7369,13.66,"F","0","OP = 0",4292821751815.77
"462","AA_0623",0,"HI == 0",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.7369,13.66,"M","0","OP = 0",4292821751815.77
"463","AA_0624",0,"HI == 0",2018,"2018","0","YVT","Eppendorf",1,NA,32.94,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.47,"HZ_BR",52.6308,12.4558,"M","0","OP = 0",4292821751815.77
"464","AA_0625",0.85,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0706,14.0939,"M","0","OP = 0",4292821751815.77
"465","AA_0626",0.85,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0706,14.0939,"M","0","OP = 0",4292821751815.77
"466","AA_0627",0.88,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0706,14.0939,"F","0","OP = 0",4292821751815.77
"467","AA_0628",0.88,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0706,14.0939,"F","0","OP = 0",4292821751815.77
"468","AA_0629",0.85,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0706,14.0939,"M","0","OP = 0",4292821751815.77
"469","AA_0630",0.75,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0783,14.1414,"M","0","OP = 0",4292821751815.77
"470","AA_0632",0.88,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0706,14.0939,"F","0","OP = 0",4292821751815.77
"471","AA_0633",0.84,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0783,14.1414,"F","0","OP = 0",4292821751815.77
"472","AA_0634",0.74,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,39.04,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,19.52,"HZ_BR",53.0783,14.1414,"M","0","OP = 0",4292821751815.77
"473","AA_0635",0.74,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,7.61,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.81,"HZ_BR",53.0783,14.1414,"M","0","OP = 0",4292821751815.77
"474","AA_0636",0.8,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0783,14.1414,"M","0","OP = 0",4292821751815.77
"475","AA_0637",0.76,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0783,14.1414,"F","0","OP = 0",4292821751815.77
"476","AA_0638",0.84,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,37.25,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,18.63,"HZ_BR",53.0783,14.1414,"F","0","OP = 0",4292821751815.77
"477","AA_0639",0.7,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.1514,13.2144,"M","0","OP = 0",4292821751815.77
"478","AA_0640",0.7,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.1514,13.2144,"M","0","OP = 0",4292821751815.77
"479","AA_0641",0.6,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.1514,13.2144,"M","0","OP = 0",4292821751815.77
"480","AA_0642",0.74,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,4.23,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2.12,"HZ_BR",53.0783,14.1414,"F","0","OP = 0",4292821751815.77
"481","AA_0643",0.84,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0783,14.1414,"F","0","OP = 0",4292821751815.77
"482","AA_0644",0.84,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,35.61,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,17.81,"HZ_BR",53.0783,14.1414,"F","0","OP = 0",4292821751815.77
"483","AA_0645",0.8,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0783,14.1414,"F","0","OP = 0",4292821751815.77
"484","AA_0647",0.8,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.1514,13.2144,"F","0","OP = 0",4292821751815.77
"485","AA_0648",0.86,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.1514,13.2144,"F","0","OP = 0",4292821751815.77
"486","AA_0649",0.65,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.1514,13.2144,"M","0","OP = 0",4292821751815.77
"487","AA_0650",0.8,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,36.56,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,18.28,"HZ_BR",53.1514,13.2144,"F","0","OP = 0",4292821751815.77
"488","AA_0651",0.8,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.1514,13.2144,"F","0","OP = 0",4292821751815.77
"489","AA_0652",0.78,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.1514,13.2144,"F","0","OP = 0",4292821751815.77
"490","AA_0653",0.71,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.1514,13.2144,"M","0","OP = 0",4292821751815.77
"491","AA_0654",0.8,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.1514,13.2144,"F","0","OP = 0",4292821751815.77
"492","AA_0655",0.68,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.1514,13.2144,"F","0","OP = 0",4292821751815.77
"493","AA_0656",0.72,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,7.41,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.71,"HZ_BR",53.1514,13.2144,"F","0","OP = 0",4292821751815.77
"494","AA_0657",0.64,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.1514,13.2144,"F","0","OP = 0",4292821751815.77
"495","AA_0658",0.76,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.1514,13.2144,"F","0","OP = 0",4292821751815.77
"496","AA_0659",0.72,"HI < 0.75",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.1514,13.2144,"F","0","OP = 0",4292821751815.77
"497","AA_0660",0.84,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,37.79,TRUE,FALSE,34.9,TRUE,FALSE,36.34,36.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.34,NA,1.18,"HZ_BR",53.0783,14.1414,"F","88","OP < 10^3",88.0677879882785
"498","AA_0661",0.88,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0783,14.1414,"F","0","OP = 0",4292821751815.77
"499","AA_0662",0.95,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0783,14.1414,"M","0","OP = 0",4292821751815.77
"500","AA_0663",0.84,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0783,14.1414,"F","0","OP = 0",4292821751815.77
"501","AA_0664",0.92,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0783,14.1414,"F","0","OP = 0",4292821751815.77
"502","AA_0666",0.84,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,29.95,TRUE,TRUE,30.08,TRUE,TRUE,30.02,30.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.02,NA,0.05,"HZ_BR",53.0783,14.1414,"F","6362","OP < 10^4",6361.89924751721
"503","AA_0667",0.84,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,29.39,TRUE,TRUE,29.58,TRUE,TRUE,29.49,29.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.49,NA,0.08,"HZ_BR",53.0706,14.0939,"F","9109","OP < 10^4",9108.87255193371
"504","AA_0668",0.83,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.0706,14.0939,"F","0","OP = 0",4292821751815.77
"505","AA_0669",0.88,"HI < 1",2018,"2018","0","YVT","Eppendorf",1,NA,32.03,TRUE,FALSE,31.52,TRUE,FALSE,31.77,31.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.77,NA,0.21,"HZ_BR",52.9328,13.9106,"F","1945","OP < 10^4",1944.89343455785
"506","AA_0670",0.05,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.5517,11.5093,"M","0","OP = 0",4292821751815.77
"507","AA_0671",0.13,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",53.6,11.4563,"F","0","OP = 0",4292821751815.77
"508","AA_0672",0,"HI == 0",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.7369,13.66,"M","0","OP = 0",4292821751815.77
"509","AA_0673",0.21,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9967,13.1781,"M","0","OP = 0",4292821751815.77
"510","AA_0674",0.15,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"HZ_BR",52.9967,13.1781,"M","0","OP = 0",4292821751815.77
"511","AA_0675",0.16,"HI < 0.25",2018,"2018","0","YVT","Eppendorf",1,NA,9.02,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4.51,"HZ_BR",52.9967,13.1781,"F","0","OP = 0",4292821751815.77
