# Experiment File Name : Plate 1 noQuench.eds
# Created By :tlobnow@googlemail.com
# Last Modified Date : 2021-03-09 12:29:30 PM
# Instrument Type : QuantStudio 1 System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.105","0.0","false","15.0","122335.0",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.11","0.004","false","16.0","122254.08",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.109","0.004","false","17.0","122257.73",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.108","0.002","false","18.0","122297.62",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.107","0.001","false","19.0","122144.625",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.106","0.0","false","20.0","122064.09",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.104","-0.003","false","21.0","122207.125",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.104","-0.003","false","22.0","122259.54",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.11","0.002","false","23.0","122278.47",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.103","-0.005","false","24.0","122254.05",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.1","-0.008","false","25.0","122417.93",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.111","0.002","false","26.0","122287.28",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.113","0.004","false","27.0","122172.805",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.113","0.005","false","28.0","122230.2",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.109","0.0","false","29.0","122323.695",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.106","-0.003","false","30.0","122347.42",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.108","-0.002","false","31.0","122210.09",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.109","-0.001","false","32.0","121960.414",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.108","-0.003","false","33.0","121893.766",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.105","-0.006","false","34.0","122096.31",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.109","-0.002","false","35.0","122062.15",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.111","0.0","false","36.0","121987.125",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.11","-0.001","false","37.0","121884.016",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.112","0.0","false","38.0","121808.81",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.118","0.006","false","39.0","121832.484",
"Plate 1 noQuench.eds","","C5","Unknown","AA_0700","1.118","0.006","false","40.0","121833.46",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.065","-0.011","false","1.0","141655.98",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.068","-0.009","false","2.0","142198.17",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.071","-0.006","false","3.0","143086.33",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.073","-0.005","false","4.0","143633.75",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.076","-0.003","false","5.0","143782.14",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.077","-0.002","false","6.0","143734.53",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.082","0.002","false","7.0","143648.78",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.081","0.001","false","8.0","143807.44",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.086","0.004","false","9.0","143727.14",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.085","0.003","false","10.0","143550.69",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.08","-0.003","false","11.0","143295.33",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.081","-0.002","false","12.0","142841.55",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.086","0.002","false","13.0","142722.05",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.087","0.003","false","14.0","143027.31",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.087","0.002","false","15.0","143010.03",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.088","0.002","false","16.0","143013.47",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.089","0.003","false","17.0","142888.39",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.09","0.004","false","18.0","142797.2",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.085","-0.002","false","19.0","142866.1",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.084","-0.003","false","20.0","142871.94",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.09","0.002","false","21.0","142745.28",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.086","-0.003","false","22.0","142656.75",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.085","-0.004","false","23.0","142604.58",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.091","0.001","false","24.0","142488.8",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.093","0.003","false","25.0","142414.75",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.102","0.011","false","26.0","142352.81",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.099","0.008","false","27.0","142482.45",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.094","0.002","false","28.0","142397.47",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.093","0.0","false","29.0","142248.48",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.094","0.0","false","30.0","142133.95",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.093","-0.002","false","31.0","142142.28",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.092","-0.003","false","32.0","142175.94",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.092","-0.003","false","33.0","142067.62",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.095","-0.001","false","34.0","141911.58",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.097","0.0","false","35.0","141830.98",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.097","-0.001","false","36.0","141943.17",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.095","-0.003","false","37.0","142016.73",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.094","-0.004","false","38.0","141938.19",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.098","-0.001","false","39.0","141866.1",
"Plate 1 noQuench.eds","","C6","Unknown","AA_0700","1.099","0.0","false","40.0","141776.2",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.515","-0.005","false","1.0","148832.0",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.514","-0.007","false","2.0","149367.55",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.517","-0.004","false","3.0","149976.06",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.519","-0.002","false","4.0","150193.0",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.518","-0.003","false","5.0","150160.1",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.519","-0.003","false","6.0","150085.62",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.525","0.003","false","7.0","150258.05",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.527","0.005","false","8.0","150182.64",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.527","0.004","false","9.0","150097.33",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.527","0.004","false","10.0","149928.86",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.526","0.003","false","11.0","149704.72",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.523","-0.001","false","12.0","149512.31",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.522","-0.002","false","13.0","149289.61",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.523","-0.001","false","14.0","149235.7",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.521","-0.003","false","15.0","149521.64",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.522","-0.003","false","16.0","149480.5",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.528","0.003","false","17.0","149358.72",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.529","0.003","false","18.0","149231.62",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.525","-0.001","false","19.0","149149.62",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.525","-0.001","false","20.0","149095.62",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.529","0.002","false","21.0","149079.47",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.528","0.001","false","22.0","149054.92",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.524","-0.003","false","23.0","148908.8",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.523","-0.004","false","24.0","148766.02",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.525","-0.003","false","25.0","148603.89",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.531","0.003","false","26.0","148536.22",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.529","0.001","false","27.0","148666.23",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.529","0.0","false","28.0","148762.11",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.534","0.004","false","29.0","148576.19",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.534","0.004","false","30.0","148545.0",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.531","0.002","false","31.0","148805.9",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.53","0.0","false","32.0","148612.11",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.525","-0.005","false","33.0","148285.89",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.526","-0.005","false","34.0","148227.08",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.532","0.001","false","35.0","148325.69",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.529","-0.003","false","36.0","147990.14",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.528","-0.004","false","37.0","147959.16",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.534","0.002","false","38.0","148176.03",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.538","0.006","false","39.0","148021.53",
"Plate 1 noQuench.eds","","C7","Unknown","AA_0808","0.538","0.005","false","40.0","147947.94",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.517","-0.001","false","1.0","141234.0",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.516","-0.003","false","2.0","141619.88",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.515","-0.004","false","3.0","142109.86",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.516","-0.004","false","4.0","142307.8",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.514","-0.006","false","5.0","142429.86",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.515","-0.005","false","6.0","142340.3",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.523","0.002","false","7.0","142257.72",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.524","0.003","false","8.0","142210.48",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.524","0.002","false","9.0","142174.67",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.524","0.002","false","10.0","142007.0",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.523","0.001","false","11.0","141689.98",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.524","0.001","false","12.0","141549.34",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.526","0.002","false","13.0","141561.5",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.527","0.003","false","14.0","141587.78",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.527","0.003","false","15.0","141497.02",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.529","0.004","false","16.0","141418.72",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.529","0.005","false","17.0","141433.42",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.528","0.003","false","18.0","141331.75",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.527","0.002","false","19.0","141316.42",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.526","0.0","false","20.0","141534.95",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.529","0.003","false","21.0","141348.9",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.526","-0.001","false","22.0","141262.48",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.524","-0.003","false","23.0","141376.42",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.526","-0.002","false","24.0","141343.64",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.527","-0.001","false","25.0","141361.06",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.528","0.0","false","26.0","141510.0",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.527","-0.001","false","27.0","141551.67",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.527","-0.002","false","28.0","141415.05",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.528","-0.002","false","29.0","141112.58",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.527","-0.003","false","30.0","141031.88",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.526","-0.004","false","31.0","141206.9",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.531","0.0","false","32.0","141378.56",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.534","0.004","false","33.0","141181.89",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.533","0.002","false","34.0","141105.17",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.531","-0.001","false","35.0","141228.44",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.528","-0.004","false","36.0","141198.3",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.53","-0.003","false","37.0","140919.72",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.535","0.003","false","38.0","140859.78",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.534","0.001","false","39.0","141019.78",
"Plate 1 noQuench.eds","","C8","Unknown","AA_0808","0.533","-0.001","false","40.0","141094.52",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.527","-0.003","false","1.0","141545.28",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.528","-0.002","false","2.0","141776.97",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.533","0.002","false","3.0","142503.47",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.531","0.001","false","4.0","142727.25",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.529","-0.001","false","5.0","143073.58",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.531","0.0","false","6.0","143338.95",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.532","0.002","false","7.0","143371.86",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.531","0.0","false","8.0","143801.31",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.533","0.002","false","9.0","144105.64",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.532","0.001","false","10.0","144077.64",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.531","0.0","false","11.0","144268.05",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.532","0.001","false","12.0","144331.72",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.53","-0.002","false","13.0","144274.12",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.529","-0.003","false","14.0","144300.6",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.531","0.0","false","15.0","144275.81",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.533","0.002","false","16.0","144205.98",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.532","0.001","false","17.0","144351.52",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.532","0.0","false","18.0","144552.77",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.529","-0.003","false","19.0","144721.38",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.528","-0.003","false","20.0","144615.0",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.531","-0.001","false","21.0","144354.58",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.535","0.003","false","22.0","144198.47",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.533","0.001","false","23.0","144308.7",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.527","-0.005","false","24.0","144378.42",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.526","-0.007","false","25.0","144648.22",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.532","-0.001","false","26.0","144715.42",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.535","0.003","false","27.0","144548.19",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.536","0.003","false","28.0","144413.19",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.535","0.002","false","29.0","144537.78",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.534","0.001","false","30.0","144464.42",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.532","0.0","false","31.0","144495.69",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.532","-0.001","false","32.0","144389.62",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.533","0.0","false","33.0","144472.56",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.531","-0.002","false","34.0","144656.3",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.531","-0.003","false","35.0","144569.3",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.532","-0.001","false","36.0","144412.9",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.532","-0.001","false","37.0","144241.19",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.536","0.002","false","38.0","144026.66",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.541","0.008","false","39.0","143929.88",
"Plate 1 noQuench.eds","","C9","Unknown","AA_0808","0.54","0.007","false","40.0","144220.34",
"Plate 1 noQuench.eds","","C10","Unknown","AA_0725","1.794","-0.02","false","1.0","105998.484",
"Plate 1 noQuench.eds","","C10","Unknown","AA_0725","1.796","-0.018","false","2.0","106339.85",
"Plate 1 noQuench.eds","","C10","Unknown","AA_0725","1.801","-0.014","false","3.0","106924.92",
"Plate 1 noQuench.eds","","C10","Unknown","AA_0725","1.804","-0.012","false","4.0","107282.414",
"Plate 1 noQuench.eds","","C10","Unknown","AA_0725","1.808","-0.009","false","5.0","107708.08",
"Plate 1 noQuench.eds","","C10","Unknown","AA_0725","1.811","-0.006","false","6.0","108003.87",
"Plate 1 noQuench.eds","","C10","Unknown","AA_0725","1.823","0.005","false","7.0","108030.92",
"Plate 1 noQuench.eds","","C10","Unknown","AA_0725","1.835","0.016","false","8.0","108237.45",
"Plate 1 noQuench.eds","","C10","Unknown","AA_0725","1.823","0.004","false","9.0","108528.61",
